trace_id,task_id,repo,solver_alias,source_harness,model_hint,role,resolved,n_events,n_actions,search_no_new_evidence_rate,redundant_reread_rate,oversized_then_narrow_read_rate,no_evidence_patch_churn_rate,post_edit_test_gap,fraction_actions_in_no_new_evidence_streaks,tool_error_rate,environment_setup_rate,cnt_search_call_count,cnt_read_call_count,cnt_edit_count,cnt_test_count,cnt_n_actions,cnt_n_steps,cnt_exact_repeated_search_count,cnt_same_file_reedit_count,cnt_no_evidence_reedit_count,cnt_tool_error_count,cnt_environment_setup_event_count,cnt_longest_no_new_evidence_streak,cnt_unique_files_read,cnt_unique_files_modified,cnt_candidate_files_discovered,miss_search_no_new_evidence_rate,miss_redundant_reread_rate,miss_oversized_then_narrow_read_rate,miss_no_evidence_patch_churn_rate,miss_post_edit_test_gap,miss_fraction_actions_in_no_new_evidence_streaks,miss_tool_error_rate,miss_environment_setup_rate,total_tokens_proxy
django__django-15278@solver_F,django__django-15278,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,22,22,1.0,0.3333,0.0,0.3333,,0.0455,0.0455,0.0,5,6,3,0,22,22,0.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,False,False,False,False,True,False,False,False,22
django__django-15280@solver_F,django__django-15280,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,76,75,0.8182,0.7391,0.0435,0.1429,,0.12,0.0267,0.0,11,23,7,0,75,76,0.0,5.0,1.0,2.0,0.0,2.0,6.0,2.0,3.0,False,False,False,False,True,False,False,False,75
django__django-15315@solver_F,django__django-15315,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,33,33,1.0,0.0,0.0,0.3333,,0.2727,0.0606,0.0,5,2,3,1,33,33,2.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,0.0,False,False,False,False,True,False,False,False,33
django__django-15368@solver_F,django__django-15368,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,10,10,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,1,1,1,1,10,10,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,False,False,False,False,False,False,False,False,10
django__django-15375@solver_F,django__django-15375,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,25,25,0.8333,0.5,0.0,0.0,2.0,0.0,0.04,0.0,6,8,1,1,25,25,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,False,False,False,False,False,False,False,False,25
django__django-15380@solver_F,django__django-15380,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,9,9,1.0,0.5,0.0,0.0,1.0,0.0,0.1111,0.0,2,2,1,1,9,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,9
django__django-15382@solver_F,django__django-15382,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,76,75,0.7059,0.7391,0.0435,0.1667,,0.0667,0.0267,0.0,17,23,6,1,75,76,1.0,5.0,1.0,2.0,0.0,2.0,6.0,1.0,11.0,False,False,False,False,True,False,False,False,75
django__django-15467@solver_F,django__django-15467,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,11,11,0.6667,0.0,0.0,0.0,1.0,0.0,0.1818,0.0,3,1,1,1,11,11,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,False,False,False,False,False,False,False,False,11
django__django-15499@solver_F,django__django-15499,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,15,15,0.75,,,0.0,4.0,0.0,0.1333,0.0,4,0,1,1,15,15,0.0,0.0,0.0,2.0,0.0,0.0,,1.0,5.0,False,True,True,False,False,False,False,False,15
django__django-15503@solver_F,django__django-15503,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,74,74,1.0,0.875,0.0417,0.2222,,0.1622,0.0405,0.0,8,24,9,1,74,74,0.0,7.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,False,False,False,False,True,False,False,False,74
django__django-15525@solver_F,django__django-15525,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,12,12,0.0,0.5,0.0,0.0,3.0,0.0,0.0833,0.0,2,2,1,1,12,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,False,False,False,False,False,False,False,False,12
django__django-15554@solver_F,django__django-15554,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,67,67,0.8182,0.7333,0.0667,0.1429,,0.0746,0.0597,0.0,11,30,7,1,67,67,0.0,3.0,1.0,4.0,0.0,2.0,8.0,4.0,5.0,False,False,False,False,True,False,False,False,67
django__django-15561@solver_F,django__django-15561,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,21,21,0.6667,0.2,0.0,0.0,2.0,0.0952,0.0,0.0,6,5,2,1,21,21,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,11.0,False,False,False,False,False,False,False,False,21
django__django-15563@solver_F,django__django-15563,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,49,49,0.8462,0.5833,0.0,0.2,2.0,0.102,0.0,0.0,13,12,5,1,49,49,0.0,1.0,1.0,0.0,0.0,2.0,5.0,4.0,6.0,False,False,False,False,False,False,False,False,49
django__django-15569@solver_F,django__django-15569,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,5,5,,0.5,0.0,0.0,,0.0,0.0,0.0,0,2,1,0,5,5,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,True,False,False,False,True,False,False,False,5
django__django-15572@solver_F,django__django-15572,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,14,14,0.0,0.3333,0.0,0.0,5.0,0.0,0.1429,0.0,4,3,1,1,14,14,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,9.0,False,False,False,False,False,False,False,False,14
django__django-15629@solver_F,django__django-15629,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,66,66,0.9,0.8333,0.0,0.0,,0.0606,0.0,0.0,20,30,3,1,66,66,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,False,False,False,False,True,False,False,False,66
django__django-15695@solver_F,django__django-15695,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,24,24,1.0,0.6667,0.0,0.0,1.0,0.0417,0.0833,0.0,4,9,2,1,24,24,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,False,False,False,False,False,False,False,False,24
django__django-15731@solver_F,django__django-15731,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,7,7,,0.5,0.0,0.0,,0.0,0.0,0.0,0,2,2,0,7,7,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,True,False,False,False,True,False,False,False,7
django__django-15732@solver_F,django__django-15732,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,34,34,0.75,,,0.0,,0.0294,0.0588,0.0,12,0,1,0,34,34,0.0,0.0,0.0,2.0,0.0,1.0,,1.0,75.0,False,True,True,False,True,False,False,False,34
django__django-15741@solver_F,django__django-15741,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,13,13,0.6667,0.0,0.0,0.0,2.0,0.0,0.0769,0.0,3,1,1,1,13,13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,False,False,False,False,False,False,False,False,13
django__django-15814@solver_F,django__django-15814,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,10,10,,,,0.0,,0.0,0.2,0.0,0,0,2,1,10,10,,0.0,0.0,2.0,0.0,0.0,,2.0,,True,True,True,False,True,False,False,False,10
django__django-15851@solver_F,django__django-15851,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,14,14,0.3333,0.3333,0.0,0.0,,0.0,0.1429,0.0,3,3,2,1,14,14,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,False,False,False,False,True,False,False,False,14
django__django-15863@solver_F,django__django-15863,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,13,13,1.0,0.0,0.0,0.5,2.0,0.0,0.0769,0.0,1,1,2,1,13,13,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,13
django__django-15916@solver_F,django__django-15916,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,21,21,0.8,0.6667,0.0,0.0,1.0,0.0476,0.0476,0.0,5,3,2,1,21,21,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,False,False,False,False,False,False,False,False,21
django__django-15930@solver_F,django__django-15930,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,56,56,0.8667,0.6429,0.0714,0.2,,0.1071,0.0,0.0,15,14,10,1,56,56,1.0,6.0,2.0,0.0,0.0,2.0,5.0,4.0,4.0,False,False,False,False,True,False,False,False,56
django__django-15957@solver_F,django__django-15957,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,76,75,0.8235,0.8378,0.0,0.0,,0.1467,0.0267,0.0,17,37,13,1,75,76,1.0,8.0,0.0,2.0,0.0,3.0,6.0,5.0,4.0,False,False,False,False,True,False,False,False,75
django__django-15973@solver_F,django__django-15973,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,71,71,0.8571,0.6333,0.0333,0.1429,,0.0563,0.0423,0.0,14,30,7,1,71,71,0.0,4.0,1.0,3.0,0.0,2.0,11.0,3.0,2.0,False,False,False,False,True,False,False,False,71
django__django-15987@solver_F,django__django-15987,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,19,19,0.6667,0.0,0.0,0.0,7.0,0.0,0.1053,0.0,6,1,1,1,19,19,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,False,False,False,False,False,False,False,False,19
django__django-16032@solver_F,django__django-16032,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,76,75,0.9474,0.7727,0.0,0.0,,0.08,0.12,0.0,19,22,6,0,75,76,0.0,3.0,0.0,9.0,0.0,1.0,5.0,3.0,2.0,False,False,False,False,True,False,False,False,75
django__django-16082@solver_F,django__django-16082,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,19,19,0.8333,0.3333,0.0,0.0,4.0,0.0526,0.1579,0.0,6,3,1,1,19,19,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,9.0,False,False,False,False,False,False,False,False,19
django__django-16100@solver_F,django__django-16100,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,31,31,0.75,0.6,0.0,0.0,,0.0968,0.1613,0.0,8,5,1,0,31,31,0.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,6.0,False,False,False,False,True,False,False,False,31
django__django-16116@solver_F,django__django-16116,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,13,13,0.6667,0.5,0.0,0.0,1.0,0.0,0.0769,0.0,3,4,1,1,13,13,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,False,False,False,False,False,False,False,False,13
django__django-16136@solver_F,django__django-16136,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,11,11,0.0,0.0,0.0,0.0,2.0,0.0,0.1818,0.0,2,1,1,1,11,11,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,21.0,False,False,False,False,False,False,False,False,11
django__django-16139@solver_F,django__django-16139,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,9,9,1.0,0.0,0.0,0.0,1.0,0.0,0.2222,0.0,1,1,1,1,9,9,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,9
django__django-16145@solver_F,django__django-16145,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,23,23,0.625,0.6667,0.3333,0.0,2.0,0.087,0.1304,0.0,8,3,1,3,23,23,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,12.0,False,False,False,False,False,False,False,False,23
django__django-16255@solver_F,django__django-16255,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,7,7,,0.0,0.0,0.0,1.0,0.0,0.1429,0.0,0,1,1,1,7,7,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,True,False,False,False,False,False,False,False,7
django__django-16256@solver_F,django__django-16256,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,19,19,0.75,0.5,0.25,0.6667,,0.0526,0.1579,0.0,4,4,3,0,19,19,0.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,False,False,False,False,True,False,False,False,19
django__django-16263@solver_F,django__django-16263,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,76,75,0.84,0.6087,0.0,0.2857,,0.0933,0.0533,0.0,25,23,7,0,75,76,0.0,5.0,2.0,4.0,0.0,2.0,9.0,2.0,52.0,False,False,False,False,True,False,False,False,75
django__django-16315@solver_F,django__django-16315,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,40,40,0.8182,,,0.0,,0.125,0.05,0.0,11,0,2,0,40,40,0.0,1.0,0.0,2.0,0.0,1.0,,1.0,24.0,False,True,True,False,True,False,False,False,40
django__django-16333@solver_F,django__django-16333,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,11,11,0.75,0.0,0.0,0.0,1.0,0.0909,0.0909,0.0,4,1,1,1,11,11,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,False,False,False,False,False,False,False,False,11
django__django-16429@solver_F,django__django-16429,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,10,10,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1,1,1,1,10,10,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,10
django__django-16454@solver_F,django__django-16454,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,25,25,0.6667,0.25,0.0,0.0,1.0,0.12,0.12,0.0,6,8,1,1,25,25,0.0,0.0,0.0,3.0,0.0,1.0,6.0,1.0,4.0,False,False,False,False,False,False,False,False,25
django__django-16485@solver_F,django__django-16485,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,14,14,0.5,0.5,0.0,0.0,4.0,0.0,0.2857,0.0,2,2,1,1,14,14,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,False,False,False,False,False,False,False,False,14
django__django-16493@solver_F,django__django-16493,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,11,11,1.0,0.0,0.0,0.0,3.0,0.0,0.1818,0.0,1,1,1,1,11,11,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,11
django__django-16502@solver_F,django__django-16502,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,38,38,0.625,0.3333,0.1667,0.4,2.0,0.0789,0.0526,0.0,8,6,5,1,38,38,0.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,11.0,False,False,False,False,False,False,False,False,38
django__django-16527@solver_F,django__django-16527,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,20,20,0.6667,0.4,0.0,0.0,2.0,0.0,0.25,0.0,6,5,1,1,20,20,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,2.0,False,False,False,False,False,False,False,False,20
django__django-16560@solver_F,django__django-16560,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,69,69,0.8182,0.9032,0.0323,0.0,,0.1449,0.0435,0.0,11,31,5,1,69,69,0.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,4.0,False,False,False,False,True,False,False,False,69
django__django-16569@solver_F,django__django-16569,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,5,5,,0.0,0.0,0.0,,0.0,0.0,0.0,0,1,1,0,5,5,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,True,False,False,False,True,False,False,False,5
django__django-16595@solver_F,django__django-16595,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,10,10,1.0,0.5,0.0,0.0,2.0,0.0,0.1,0.0,1,2,1,1,10,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,10
django__django-16612@solver_F,django__django-16612,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,15,15,0.8333,0.5,0.0,0.0,1.0,0.1333,0.0667,0.0,6,2,1,1,15,15,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,False,False,False,False,False,False,False,False,15
django__django-16631@solver_F,django__django-16631,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,37,37,0.5455,0.5,0.1,0.0,2.0,0.1081,0.0811,0.0,11,10,4,1,37,37,0.0,1.0,0.0,3.0,0.0,1.0,5.0,3.0,33.0,False,False,False,False,False,False,False,False,37
django__django-16642@solver_F,django__django-16642,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,17,17,0.5,0.3333,0.0,0.0,2.0,0.0,0.0588,0.0,4,3,1,1,17,17,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,22.0,False,False,False,False,False,False,False,False,17
django__django-16661@solver_F,django__django-16661,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,24,24,1.0,0.3333,0.0,0.5,1.0,0.125,0.0833,0.0,8,3,2,1,24,24,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,False,False,False,False,False,False,False,False,24
django__django-16662@solver_F,django__django-16662,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,17,17,0.25,0.3333,0.3333,0.0,3.0,0.0,0.1176,0.0,4,3,1,1,17,17,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,24.0,False,False,False,False,False,False,False,False,17
django__django-16667@solver_F,django__django-16667,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,12,12,1.0,0.5,0.0,0.5,3.0,0.0,0.1667,0.0,1,2,2,1,12,12,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,12
django__django-16801@solver_F,django__django-16801,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,10,10,1.0,0.5,0.5,0.0,1.0,0.0,0.2,0.0,1,2,1,1,10,10,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,10
django__django-16819@solver_F,django__django-16819,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,42,42,0.7778,0.5625,0.0625,0.0,,0.0952,0.0476,0.0,9,16,2,1,42,42,0.0,0.0,0.0,2.0,0.0,1.0,7.0,2.0,6.0,False,False,False,False,True,False,False,False,42
django__django-16877@solver_F,django__django-16877,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,24,23,0.5556,0.5,0.0,0.0,2.0,0.1304,0.0435,0.0,9,4,1,1,23,24,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,8.0,False,False,False,False,False,False,False,False,23
django__django-16899@solver_F,django__django-16899,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,29,29,0.7,0.25,0.0,0.25,,0.0345,0.1379,0.0,10,4,4,0,29,29,0.0,1.0,1.0,4.0,0.0,1.0,3.0,3.0,3.0,False,False,False,False,True,False,False,False,29
django__django-16901@solver_F,django__django-16901,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,20,20,0.75,0.3333,0.3333,0.0,2.0,0.0,0.1,0.0,4,3,1,1,20,20,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,14.0,False,False,False,False,False,False,False,False,20
django__django-16938@solver_F,django__django-16938,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,16,16,1.0,0.2,0.2,0.0,2.0,0.0,0.0625,0.0,1,5,2,1,16,16,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,False,False,False,False,False,False,False,False,16
django__django-16950@solver_F,django__django-16950,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,76,75,0.9048,0.5556,0.0,0.2222,,0.04,0.0533,0.0,21,27,9,1,75,76,0.0,7.0,2.0,4.0,0.0,2.0,12.0,2.0,10.0,False,False,False,False,True,False,False,False,75
django__django-17029@solver_F,django__django-17029,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,9,9,1.0,0.0,0.0,0.0,2.0,0.0,0.1111,0.0,1,1,1,1,9,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,9
django__django-17084@solver_F,django__django-17084,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,35,35,0.6667,0.625,0.25,0.0,2.0,0.0857,0.0571,0.0,9,8,2,1,35,35,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,6.0,False,False,False,False,False,False,False,False,35
django__django-17087@solver_F,django__django-17087,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,26,26,0.7778,0.5,0.1667,0.0,3.0,0.1538,0.0,0.0,9,6,1,1,26,26,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,21.0,False,False,False,False,False,False,False,False,26
django__django-7530@solver_F,django__django-7530,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,40,39,1.0,0.0,0.0,0.0,,0.2308,0.1795,0.0,8,3,3,1,39,40,0.0,0.0,0.0,7.0,0.0,5.0,2.0,2.0,0.0,False,False,False,False,True,False,False,False,39
django__django-9296@solver_F,django__django-9296,django,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,9,9,1.0,0.0,0.0,0.0,2.0,0.0,0.2222,0.0,1,1,1,1,9,9,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,9
mwaskom__seaborn-3069@solver_F,mwaskom__seaborn-3069,mwaskom,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,74,74,1.0,0.6818,0.0909,0.1667,2.0,0.0676,0.0676,0.0135,10,22,6,13,74,74,0.0,5.0,1.0,5.0,1.0,1.0,7.0,1.0,0.0,False,False,False,False,False,False,False,False,74
mwaskom__seaborn-3187@solver_F,mwaskom__seaborn-3187,mwaskom,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,47,47,0.6667,0.5714,0.1429,0.0,4.0,0.0213,0.0213,0.0,6,7,1,3,47,47,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,False,False,False,False,False,False,False,False,47
pallets__flask-5014@solver_F,pallets__flask-5014,pallets,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,16,15,1.0,0.0,0.0,0.0,2.0,0.1333,0.0,0.0,5,2,1,1,15,16,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,False,False,False,False,False,False,False,False,15
psf__requests-1142@solver_F,psf__requests-1142,psf,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,15,15,1.0,0.3333,0.0,0.0,1.0,0.1333,0.0667,0.0,4,3,3,1,15,15,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,False,False,False,False,False,False,False,False,15
psf__requests-1724@solver_F,psf__requests-1724,psf,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,14,14,1.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,5,4,1,1,14,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,False,False,False,False,False,False,False,False,14
psf__requests-1766@solver_F,psf__requests-1766,psf,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,7,7,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,1,1,7,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,False,False,False,False,False,False,False,False,7
psf__requests-1921@solver_F,psf__requests-1921,psf,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,16,16,1.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,4,2,2,4,16,16,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,False,False,False,False,False,False,False,False,16
psf__requests-2317@solver_F,psf__requests-2317,psf,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,12,12,0.6667,0.0,0.0,0.0,2.0,0.0,0.1667,0.0,3,1,1,2,12,12,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,12
psf__requests-2931@solver_F,psf__requests-2931,psf,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,12,12,0.0,0.0,0.0,0.0,2.0,0.0,0.1667,0.0,1,3,1,2,12,12,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,False,False,False,False,False,False,False,False,12
psf__requests-5414@solver_F,psf__requests-5414,psf,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,False,12,12,1.0,0.5,0.0,0.0,3.0,0.0,0.25,0.0,1,2,1,3,12,12,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,12
psf__requests-6028@solver_F,psf__requests-6028,psf,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,56,56,1.0,0.7,0.0,0.0,2.0,0.0714,0.0357,0.0,3,20,4,7,56,56,0.0,0.0,0.0,2.0,0.0,1.0,6.0,4.0,0.0,False,False,False,False,False,False,False,False,56
pydata__xarray-2905@solver_F,pydata__xarray-2905,pydata,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,31,31,1.0,,,0.0,,0.0645,0.0,0.0,3,0,4,5,31,31,0.0,1.0,0.0,0.0,0.0,2.0,,3.0,0.0,False,True,True,False,True,False,False,False,31
pydata__xarray-3095@solver_F,pydata__xarray-3095,pydata,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,13,13,0.6667,0.3333,0.0,0.0,2.0,0.0,0.0,0.0,3,3,1,1,13,13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,False,False,False,False,False,False,False,False,13
pydata__xarray-3151@solver_F,pydata__xarray-3151,pydata,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,12,12,0.6667,0.5,0.5,0.0,2.0,0.0,0.0833,0.0,3,2,2,1,12,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,False,False,False,False,False,False,False,False,12
pydata__xarray-3305@solver_F,pydata__xarray-3305,pydata,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,25,25,1.0,0.2857,0.0,0.0,2.0,0.0,0.0,0.0,7,7,3,4,25,25,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,False,False,False,False,False,False,False,False,25
pydata__xarray-3677@solver_F,pydata__xarray-3677,pydata,solver_F,SWE-agent-1.0(HAL),opus-4.6,capability_audit,True,8,8,,0.5,0.0,0.0,3.0,0.0,0.0,0.0,0,2,1,1,8,8,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,True,False,False,False,False,False,False,False,8
